UG_COD,UG_COD_DESC,UF,REGIÃO
160023,160023 - 10. COMPANHIA DE ENGENHARIA DE COMBATE,,
160024,160024 - COMANDO DE FRONTEIRA SOLIMOES/8 BIS,,
160026,160026 - COMANDO DE FRONTEIRA - AMAPA E 34 BIS,,
160027,160027 - 4 BATALHAO DE ENGENHARIA DE CONSTRUCAO,,
160028,160028 - 35 BATALHAO DE INFANTARIA,,
160029,160029 - 18 CIRCUNSCRICAO DE SERVICO MILITAR,,
160030,160030 - 1 COMPANHIA DE INFANTARIA,,
160032,160032 - 17 CIRCUNSCRICAO DE SERVICO MILITAR,,
160033,160033 - 19 BATALHAO DE CACADORES,,
160034,160034 - 4 COMPANHIA DE GUARDA,,
160035,160035 - DEPARTAMENTO DE CIENCIA E TECNOLOGIA_- GESTOR,,
160036,160036 - COMANDO 6 REGIAO MILITAR,,
160038,160038 - 6. DEPOSITO DE SUPRIMENTO,,
160039,160039 - HOSPITAL GERAL DE SALVADOR,,
160040,160040 - PARQUE REGIONAL DE MANUTENCAO/6,,
160041,160041 - 40 BATALHAO DE INFANTARIA,,
160044,160044 - 23 BATALHAO DE CACADORES,,
160045,160045 - 25 CIRCUNSCRICAO DE SERVICO MILITAR,,
160046,160046 - COLEGIO MILITAR DE FORTALEZA,,
160047,160047 - COMANDO 10 REGIAO MILITAR,,
160049,160049 - 10. DEPOSITO DE SUPRIMENTO,,
160050,160050 - HOSPITAL GERAL DE FORTALEZA,,
160051,160051 - PARQUE REGIONAL DE MANUTENCAO/10,,
160052,160052 - 1 REGIMENTO DE CAVALARIA DE GUARDA,,
160053,160053 - 11 GRUPO DE ARTILHARIA ANTIAEREA,,
160055,160055 - 16 BATALHAO LOGISTICO,,
160056,160056 - CENTRO DE IMAGENS E INFORM.GEOG.EXERCITO,,
160057,160057 - 3 ESQUADRAO DE CAVALARIA MECANIZADO,,
160058,160058 - 32 GRUPO DE ARTILHARIA DE CAMPANHA,,
160059,160059 - BATALHAO DE GUARDA PRESIDENCIAL,,
160060,160060 - BATALHAO DE POLICIA DO EXERCITO DE BRASILIA,,
160062,160062 - CENTRO DE INTELIGENCIA DO EXERCITO,,
160063,160063 - CENTRO DE PAGAMENTO DO EXERCITO,,
160064,160064 - COLEGIO  MILITAR DE BRASILIA,,
160065,160065 - COMANDO DA 11A. REGIAO MILITAR,,
160066,160066 - COMISSAO REGIONAL DE OBRAS/11,,
160067,160067 - DEPARTAMENTO DE ENGENHARIA E CONSTRUCAO,,
160068,160068 - DEPARTAMENTO DE EDUCACAO E CULTURA DO EXERCIT,,
160069,160069 - COMANDO LOGISTICO,,
160070,160070 - DEPARTAMENTO-GERAL DO PESSOAL,,
160072,160072 - 11. DEPOSITO DE SUPRIMENTO,,
160073,160073 - DIRETORIA DE GESTAO ORCAMENTARIA,,
160074,160074 - PARQUE REGIONAL DE MANUTENCAO/8,,
160075,160075 - D CONT - SETORIAL FINANCEIRA,,
160076,160076 - DEPARTAMENTO DE CIENCIA E TECNOLOGIA,,
160077,160077 - COLEGIO MILITAR DE CURITIBA,,
160078,160078 - COLEGIO MILITAR DE CAMPO GRANDE,,
160079,160079 - COLEGIO MILITAR DE SANTA MARIA,,
160081,160081 - 23 ESQUADRAO DE CAVALARIA DE SELVA,,
160082,160082 - PREFEITURA MILITAR DE BRASILIA,,
160083,160083 - ESTABELCIMENTO GEN GUSTAVO CORDEIRO FARIAS,,
160084,160084 - COLEGIO MILITAR DE RECIFE,,
160085,160085 - ESTADO-MAIOR DO EXERCITO,,
160086,160086 - GABINETE DO COMANDANTE DO EXERCITO,,
160088,160088 - HOSPITAL MILITAR DE AREA DE BRASILIA,,
160089,160089 - SECRETARIA DE ECONOMIA E FINANCAS,,
160090,160090 - SECRETARIA-GERAL DO EXERCITO,,
160091,160091 - CENTRO INTEGRADO DE TELEMATICA DO EXERCITO,,
160093,160093 - 38  BATALHAO DE INFANTARIA,,
160094,160094 - COMISSAO DO EXERCITO BRASILEIRO EM WASHINGTON,,
160095,160095 - 58 BATALHAO DE INFANTARIA MOTORIZADO,,
160098,160098 - BASE ADMINISTRATIVA DA BDA DE OP ESPECIAIS,,
160099,160099 - 7 CIRCUNSCRICAO DE SERVICO MILITAR,,
160100,160100 - COMANDO DA 3A BDA DE INFANTARIA   MOTORIZADA,,
160101,160101 - 23 COMPANHIA DE ENGENHARIA DE COMBATE,,
160102,160102 - 41 BATALHAO DE INFANTARIA MOTORIZADO,,
160103,160103 - 50 BATALHAO DE INFANTARIA DE SELVA,,
160104,160104 - 27 CIRCUNSCRICAO DE SERVICO MILITAR,,
160105,160105 - 24 BATALHAO DE INFANTARIA LEVE,,
160106,160106 - 11 BATALAHO DE ENGENHARIA DE CONSTRUCAO,,
160107,160107 - 11 CIRCUNSCRICAO DE SERVICO MILITAR,,
160108,160108 - 12 BATALHAO DE INFANTARIA,,
160109,160109 - 4 COMPANHIA DE COMUNICACOES,,
160110,160110 - COLEGIO MILITAR DE JUIZ DE FORA,,
160111,160111 - COMANDO DA 4A BDA DE INFANTARIA LEVE MONTANHA,,
160113,160113 - 4 BATALHAO DE ENGENHARIA DE COMBATE,,
160114,160114 - 10 BATALHAO DE INFANTARIA,,
160115,160115 - 12 CIRCUNSCRICAO DE SERVICO MILITAR,,
160116,160116 - 17 BATALHAO LOGISTICO,,
160117,160117 - 4 GRUPO DE ARTILHARIA DE CAMPANHA,,
160118,160118 - COMANDO DA 4ª REGIÃO MILITAR,,
160120,160120 - 4. DEPOSITO DE SUPRIMENTO,,
160121,160121 - HOSPITAL GERAL DE JUIZ DE FORA,,
160122,160122 - 55 BATALHAO DE INFANTARIA,,
160123,160123 - 14 GRUPO DE ARTILHARIA DE CAMPANHA,,
160125,160125 - 4 ESQUADRAO DE CAVALARIA MECANIZADO,,
160126,160126 - 11.BATALHAO DE INFANTARIA DE MONTANHA,,
160127,160127 - 4 GRUPO DE ARTILHARIA ANTIAEREA,,
160128,160128 - 13 CIRCUNSCRICAO DE SERVICO MILITAR,,
160129,160129 - ESCOLA DE SARGENTOS DAS ARMAS,,
160130,160130 - 36 BATALHAO DE INFANTARIA MOTORIZADO,,
160131,160131 - 17 REGIMENTO DE CAVALARIA MECANIZADO,,
160132,160132 - 9 BATALHAO DE ENGENHARIA DE COMBATE,,
160133,160133 - 10 REGIMENTO DE CAVALARIA MECANIZADO,,
160134,160134 - CENTRO DE INSTRUÇAO DE OPERAÇOES ESPECIAIS,,
160136,160136 - 18 BATALHAO LOGISTICO,,
160139,160139 - HOSPITAL DE GUARNICAO DE JOAO PESSOA,,
160140,160140 - COMANDO DA 9A.REGIAO MILITAR,,
160141,160141 - COMISSAO DE OBRAS DO 3º GRUPTO DE ENGENHARIA,,
160142,160142 - 9.BATALHAO DE SUPRIMENTO,,
160143,160143 - HOSPITAL MILITAR DE AREA DE CAMPO GRANDE,,
160144,160144 - 3A.COMPANHIA DE FRONTEIRA E FORTE COIMBRA,,
160145,160145 - 17 BATALHAO DE FRONTEIRA,,
160146,160146 - COMANDO DA 18 BRIGADA DE INF FRONTEIRA,,
160147,160147 - 47 BATALHAO DE INFANTARIA,,
160148,160148 - BASE DE ADMINISTRAÇÃO E APOIO DO CMP,,
160149,160149 - COMANDO 4 BRIGADA DE CAVALARIA MECANIZADA,,
160150,160150 - 4 COMPANHIA DE ENGENHARIA COMBATE MECANIZADA,,
160151,160151 - 9 GRUPO DE ARTILHARIA DE CAMPANHA,,
160152,160152 - 11 REGIMENTO DE CAVALARIA MECANIZADO,,
160153,160153 - 2 COMPANHIA DE FRONTEIRA,,
160155,160155 - 2  BATALHAO DE FRONTEIRA,,
160156,160156 - 44 BATALHAO DE INFANTARIA MOTORIZADO,,
160157,160157 - 9 BATALHAO DE ENGENHARIA DE CONSTRUCAO,,
160158,160158 - COMANDO 13  BDA DE INFANTARIA MOTORIZADA,,
160159,160159 - 18 GRUPO DE ARTILHARIA DE CAMPANHA,,
160160,160160 - 51 BATALHAO DE INFANTARIA DE SELVA,,
160161,160161 - 2 BATALHAO DE INFANTARIA DE SELVA,,
160162,160162 - 28 CIRCUNSCRICAO DE SERVICO MILITAR,,
160163,160163 - COMANDO DA 8 REGIAO MILITAR/8 DE,,
160165,160165 - 8. DEPOSITO DE SUPRIMENTO,,
160166,160166 - HOSPITAL GERAL DE BELEM,,
160167,160167 - 53 BATALHAO DE INFANTARIA DE SELVA,,
160168,160168 - HOSPITAL DA GUARNICAO DE MARABA,,
160169,160169 - 52 BATALHAO DE INFANTARIA DE SELVA,,
160170,160170 - COMANDO 23 BRIGADA DE INFANTARIA DE SELVA,,
160171,160171 - 8 BATALHAO DE ENGENHARIA DE CONSTRUCAO,,
160172,160172 - 16 REGIMENTO DE CAVALARIA MECANIZADO,,
160173,160173 - 31 BATALHAO DE INFANTARIA MOTORIZADO,,
160174,160174 - 15 BATALHAO DE INFANTARIA MOTORIZADO,,
160175,160175 - 23 CIRCUNSCRICAO DE SERVICO MILITAR,,
160176,160176 - COMANDO 1 GRUPAMENTO DE ENGENHARIA,,
160177,160177 - 71 BATALHAO DE INFANTARIA MOTORIZADO,,
160178,160178 - 14 BATALHAO DE INFANTARIA MOTORIZADO,,
160179,160179 - 3 DIVISAO DE LEVANTAMENTO,,
160180,160180 - 4 BATALHAO DE POLICIA DO EXERCITO,,
160181,160181 - 7 GRUPO DE ARTILHARIA DE CAMPANHA,,
160182,160182 - 7ª COMPANHIA DE COMUNICAÇÓES,,
160183,160183 - 72 BATALHAO DE INFANTARIA MOTORIZADO,,
160184,160184 - 10 ESQUADRAO DE CAVALARIA MECANIZADO,,
160185,160185 - 14 BATALHAO LOGISTICO,,
160187,160187 - 21 CIRCUNSCRICAO DE SERVICO MILITAR,,
160188,160188 - 4 BATALHAO DE COMUNICACOES,,
160189,160189 - 7  INSPETORIA DE CONTABILIDADE E FINANCAS,,
160191,160191 - CENTRO PREPARACAO OFICIAIS RESERVA/RECIFE,,
160193,160193 - COMANDO 10 BRIGADA DE INFANTARIA MOTORIZADA,,
160194,160194 - COMANDO 7 REGIAO MILITAR/7 DIV DE EXERCITO,,
160195,160195 - COMANDO DO COMANDO MILITAR DO NORDESTE,,
160198,160198 - 7.DEPOSITO DE SUPRIMENTO,,
160199,160199 - HOSPITAL MILITAR DE AREA DE RECIFE,,
160200,160200 - PARQUE REGIONAL DE MANUTENCAO/7,,
160201,160201 - COMISSAO REGIONAL DE OBRAS/7,,
160202,160202 - 3 BATALHAO DE ENGENHARIA DE CONSTRUCAO,,
160203,160203 - 2 BATALHAO DE ENGENHARIA DE CONSTRUCAO,,
160204,160204 - 25 BATALHAO DE CACADORES,,
160205,160205 - 26 CIRCUNSCRICAO DE SERVICO MILITAR,,
160206,160206 - 30 BATALHAO DE INFANTARIA MOTORIZADO,,
160207,160207 - 3º REGIMENTO DE CARROS DE COMBATE,,
160208,160208 - 33 BATALHAO DE INFANTARIA MOTORIZADO,,
160209,160209 - COMANDO 15 BRIGADA DE INFANTARIA MOTORIZADA,,
160211,160211 - 20 BATALHAO DE INFANTARIA BLINDADO,,
160212,160212 - 27 BATALHAO LOGISTICO,,
160213,160213 - 5 BATALHAO LOGISTICO,,
160214,160214 - 5 COMPANHIA DE COMUNICACOES BLINDADA,,
160216,160216 - 5 ESQUADRAO DE CAVALARIA MECANIZADA,,
160217,160217 - 5 GRUPO DE ARTILHARIA DE CAMPANHA/AP,,
160219,160219 - COMANDO 5 REGIAO MILITAR/5 DIVISAO  EXERCITO,,
160220,160220 - COMISSAO REGIONAL DE OBRAS/5,,
160222,160222 - 5. BATALHAO DE SUPRIMENTO,,
160223,160223 - HOSPITAL GERAL DE CURITIBA,,
160224,160224 - PARQUE REGIONAL DE MANUTENCAO/5,,
160226,160226 - 34 BATALHAO DE INFANTARIA MOTORIZADO,,
160227,160227 - 15ª COMPANHIA DE INFANTARIA MOTORIZADA,,
160228,160228 - 26 GRUPO DE ARTILHARIA DE CAMPANHA,,
160229,160229 - 15 GRUPO DE ART DE CAMPANHA AUTOPROPULSADO,,
160230,160230 - 15 COMPANHIA DE ENGENHARIA DE COMBATE,,
160232,160232 - 13 BATALHAO DE INFANTARIA BLINDADO,,
160233,160233 - COMANDO 5º BRIGADA DE CAVALARIA BLINDADA,,
160234,160234 - 5 REGIMENTO DE CARROS DE COMBATE,,
160236,160236 - 56 BATALHAO DE INFANTARIA,,
160237,160237 - CENTRO DE AVALIAÇÃO DO EXERCITO,,
160238,160238 - BASE DE APOIO LOGÍSTICO DO EXÉRCITO,,
160239,160239 - CENTRO DE RECUPERACAO DE ITATIAIA,,
160240,160240 - 9A. BATERIA DE ARTILHARIA ANTIAEREA,,
160241,160241 - ODONTOCLINICA CENTRAL DO EXÉRCITO,,
160244,160244 - COMANDO DE ARTILHARIA DIVISIONARIA DA 1 DE,,
160245,160245 - POLICLINICA MILITAR DE NITEROI,,
160246,160246 - DEPOSITO CENTRAL DE MUNICAO,,
160247,160247 - 32 BATALHAO DE INFANTARIA MOTORIZADO,,
160249,160249 - ACADEMIA MILITAR DAS AGULHAS NEGRAS,,
160250,160250 - 1 BATALHAO DE COMUNICACOES,,
160251,160251 - BATALHAO ESCOLA DE COMUNICACOES,,
160252,160252 - BATALHAO ESCOLA DE ENGENHARIA,,
160253,160253 - 1 BATALHAO DE GUARDA,,
160254,160254 - 1 BATALHAO DE INFANTARIA MOTORIZADO (ES),,
160255,160255 - 1 BATALHAO DE POLICIA DO EXERCITO,,
160259,160259 - 1 GRUPO DE ARTILHARIA ANTIAEREA,,
160260,160260 - 1 GRUPO DE ARTILHARIA DE CAMPANHA DE SELVA,,
160261,160261 - 1 INSPETORIA DE CONTABILIDADE E FINANCAS,,
160262,160262 - 1 REGIMENTO DE CARROS DE COMBATE,,
160263,160263 - 11 GRUPO DE ARTILHARIA DE CAMPANHA,,
160264,160264 - 111 COMPANHIA DE APOIO DE MATERIAL BELICO,,
160265,160265 - 15º REGIMENTO DE CAVALARIA MECANIZADO(ESCOLA),,
160267,160267 - 2 BATALHAO DE INFANTARIA MOTORIZADO (ES),,
160268,160268 - 2 CIRCUNSCRICAO DE SERVICO MILITAR,,
160270,160270 - 2º REGIMENTO DE CAVALARIA DE GUARDAS,,
160272,160272 - 21 GRUPO DE ARTILHARIA CAMPANHA,,
160274,160274 - 25 BATALHAO LOGISTICO (ES),,
160277,160277 - 31 GRUPO DE ARTILHARIA DE CAMPANHA (ES),,
160278,160278 - 5 DIVISAO DE LEVANTAMENTO,,
160279,160279 - 57 BATALHAO DE INFANTARIA MOTORIZADO (ES),,
160283,160283 - PREFEITURA MILITAR DA ZONA SUL,,
160285,160285 - ARSENAL DE GUERRA DO RIO,,
160286,160286 - BATALHAO DE MANUTENCAO DE ARMAMENTO,,
160287,160287 - BIBLIOTECA DO EXERCITO,,
160288,160288 - CAMPO DE INSTRUCAO DE GERICINO,,
160289,160289 - CENTRO DE EST.DE PES.E FORTE DUQUE DE CAXIAS,,
160290,160290 - CENTRO DE PREPARACAO OFICIAIS RESERVA/RJ,,
160291,160291 - CENTRO TECNOLOGICO DO EXERCITO,,
160292,160292 - COLEGIO MILITAR DO RIO DE JANEIRO,,
160293,160293 - CMDO DA 1 BRIGADA DE ARTILHARIA ANTIAEREA,,
160295,160295 - CMDO GRUPAMENTO UNID.ESCOLA/9ª BDA INF MTZ,,
160296,160296 - COMANDO BRIGADA INFANTARIA PARAQUEDISTA,,
160297,160297 - COMANDO DA 1   DIVISAO DE  EXERCITO,,
160298,160298 - COMANDO DA 1 REGIAO MILITAR,,
160299,160299 - COMANDO DO COMANDO MILITAR DO LESTE,,
160301,160301 - COMISSAO REGIONAL DE OBRAS/1,,
160303,160303 - BASE DE ADMINISTRAÇÃO E APOIO DA 1 RM,,
160304,160304 - DEPOSITO CENTRAL DE ARMAMENTO,,
160307,160307 - 1.DEPOSITO DE SUPRIMENTO,,
160311,160311 - ESCOLA DE APERFEICOAMENTO DE OFICIAIS,,
160312,160312 - ESCOLA DE ARTILHARIA DE COSTA E ANTIAEREA,,
160313,160313 - ESCOLA DE CMDO E ESTADO-MAIOR DO EXERCITO,,
160315,160315 - CENTRO DE CAP.FISIC.DO EXERCIT. FORT.SÃO JOAO,,
160317,160317 - ESCOLA DE INSTRUCAO ESPECIALIZADA,,
160318,160318 - ESCOLA DE SARGENTOS DE LOGISTICA,,
160319,160319 - ESCOLA DE SAUDE DO EXERCITO,,
160321,160321 - ESTABELECIMENTO CENTRAL DE TRANSPORTE,,
160322,160322 - HOSPITAL CENTRAL DO EXERCITO,,
160323,160323 - HOSPITAL GERAL DO RIO DE JANEIRO,,
160324,160324 - INSTITUTO DE BIOLOGIA DO EXERCITO,,
160327,160327 - INSTITUTO MILITAR DE ENGENHARIA,,
160328,160328 - LABORATORIO QUIMICO FARMACEUTICO DO EXERCITO,,
160329,160329 - PARQUE REGIONAL DE MANUTENÇAO 1A REG. MILITAR,,
160332,160332 - POLICLINICA MILITAR DA PRAIA VERMELHA,,
160334,160334 - POLICLINICA MILITAR DO RIO DE JANEIRO,,
160336,160336 - DIRETORIA DE FABRICAÇÃO,,
160338,160338 - 1 ESQUADRAO DE CAVALARIA LEVE,,
160339,160339 - 1 BATALHAO DE ENGENHARIA DE CONSTRUCAO,,
160340,160340 - 16 BATALHAO DE INFANTARIA MOTORIZADO,,
160341,160341 - 17 GRUPO DE ARTILHARIA DE CAMPANHA,,
160342,160342 - 24 CIRCUNSCRICAO DE SERVICO MILITAR,,
160343,160343 - 7 BATALHAO DE ENGENHARIA DE COMBATE,,
160344,160344 - COMANDO 7 BRIGADA DE INFANTARIA MOTORIZADA,,
160345,160345 - HOSPITAL DE GUARNICAO DE NATAL,,
160346,160346 - COMANDO DE FRONTEIRA RONDONIA/6 BIS,,
160347,160347 - 31 CIRCUNSCRICAO DE SERVICO MILITAR,,
160348,160348 - 5 BATALHAO DE ENGENHARIA DE CONSTRUCAO,,
160349,160349 - COMANDO DA 17 BRIGADA DE INFANTARIA DE SELVA,,
160350,160350 - 17A BASE LOGISTICA,,
160351,160351 - HOSPITAL DE GUARNICAO DE PORTO VELHO,,
160352,160352 - COMANDO DE FRONTEIRA DE RORAIMA/7 BIS,,
160353,160353 - 6 BATALHAO DE ENGENHARIA DE CONSTRUCAO,,
160354,160354 - 10 BATALHAO LOGISTICO,,
160355,160355 - 10 CIRCUNSCRICAO DE SERVICO MILITAR,,
160356,160356 - 12º BATALHAO DE ENG. DE COMBATE BLINDADO,,
160357,160357 - 12 COMPANHIA DE COMUNICACOES MECANIZADA,,
160358,160358 - 6 REGIMENTO DE CAVALARIA BLINDADO,,
160359,160359 - HOSPITAL DA GUARNICAO DE ALEGRETE,,
160360,160360 - 6 BATALHAO DE COMUNICACAO,,
160361,160361 - 25 GRUPO DE ARTILHARIA DE CAMPANHA,,
160362,160362 - 3 BATALHAO LOGISTICO,,
160363,160363 - 3 REGIMENTO DE CAVALARIA MECANIZADO,,
160364,160364 - COMANDO 3 BRIGADA DE CAVALARIA MECANIZADA,,
160365,160365 - HOSPITAL DE GUARNICAO DE BAGE,,
160366,160366 - 13 GRUPO DE ARTILHARIA DE CAMPANHA,,
160367,160367 - 3 BATALHAO DE ENGENHARIA DE COMBATE,,
160368,160368 - 3 BATALHAO DE SUPRIMENTO,,
160369,160369 - 3 GRUPO DE ARTILHARIA ANTIAEREA,,
160371,160371 - 29 GRUPO DE ARTILHARIA DE CAMPANHA AP,,
160372,160372 - COMANDO DE ARTILHARIA DIVISIONARIA/3 RM,,
160374,160374 - ARSENAL DE GUERRA GENERAL CAMARA,,
160375,160375 - 27 GRUPO DE ARTILHARIA DE CAMPANHA,,
160376,160376 - 1 REGIMENTO DE CAVALARIA MECANIZADO,,
160377,160377 - 8 ESQUADRAO DE CAVALARIA MECANIZADO,,
160378,160378 - 16. ESQUADRAO DE CAVALARIA MECANIZADA,,
160379,160379 - 9 BATALHAO DE INFANTARIA MOTORIZADO,,
160380,160380 - COMANDO 8 BRIGADA DE INFANTARIA MOTORIZADA,,
160382,160382 - 1 DIVISAO DE LEVANTAMENTO,,
160383,160383 - 12 REGIMENTO DE CAVALARIA MECANIZADO,,
160384,160384 - 18 BATALHAO DE INFANTARIA MOTORIZADO,,
160385,160385 - 3 BATALHAO DE COMUNICACOES,,
160386,160386 - 3 BATALHAO DE POLICIA DO EXERCITO,,
160387,160387 - 3 INSPETORIA DE CONTABILIDADE E FINANCAS,,
160388,160388 - 3 REGIMENTO DE CAVALARIA DE GUARDA,,
160389,160389 - 8 BATALHAO LOGISTICO,,
160390,160390 - 8 CIRCUNSCRICAO DE SERVICO MILITAR,,
160391,160391 - CENTRO DE PREPARACAO OFICIAIS RESERVA/PA,,
160392,160392 - CMDO DA 3 REGIAO MILITAR,,
160393,160393 - COLEGIO MILITAR DE PORTO ALEGRE,,
160395,160395 - COMANDO DO COMANDO MILITAR DO SUL,,
160396,160396 - COMISSAO REGIONAL DE OBRAS/3,,
160399,160399 - HOSPITAL MILITAR DE AREA DE PORTO ALEGRE,,
160400,160400 - POLICLINICA MILITAR DE PORTO ALEGRE,,
160401,160401 - 5 REGIMENTO DE CAVALARIA MECANIZADO,,
160402,160402 - 6 BATALHAO DE ENGENHARIA DE COMBATE,,
160403,160403 - 6 GRUPO DE ARTILHARIA DE CAMPANHA,,
160404,160404 - 4 REGIMENTO DE CARRROS DE COMBATE,,
160406,160406 - 13 COMPANHIA DEPOSITO ARMAMENTO E MUNICAO,,
160407,160407 - 29 BATALHAO DE INFANTARIA BLINDADO,,
160409,160409 - 3 GRUPO DE ARTILHARIA DE CAMPANHA/AP,,
160410,160410 - 4 BATALHAO LOGISTICO,,
160411,160411 - 7 BATALHAO DE INFANTARIA BLINDADO,,
160413,160413 - CMDO 3 DIVISAO DE EXERCITO,,
160414,160414 - COMANDO 6 BRIGADA DE INFANTARIA BLINDADA,,
160415,160415 - DEPOSITO DE SUBSISTENCIA SANTA MARIA,,
160416,160416 - HOSPITAL DE GUARNICAO DE SANTA MARIA,,
160417,160417 - PARQUE REGIONAL DE MANUTENCAO/3,,
160418,160418 - 19 REGIMENTO DE CAVALARIA MECANIZADO,,
160420,160420 - 19 GRUPO DE ARTILHARIA DE CAMPANHA,,
160421,160421 - 9 BATALHAO LOGISTICO,,
160422,160422 - COMANDO 1 BRIGADA DE CAVALARIA MECANIZADA,,
160423,160423 - HOSPITAL DE GUARNICAO DE SANTIAGO,,
160426,160426 - DEPOSITO DE SUBSISTENCIA SANTO ANGELO,,
160428,160428 - 2 REGIMENTO DE CAVALARIA MECANIZADO,,
160429,160429 - 13 COMPANHIA DE COMUNICACOES MECANIZADA,,
160430,160430 - 9 REGIMENTO DE CAVALARIA BLINDADO,,
160431,160431 - 4 REGIMENTO DE CAVALARIA BLINDADO,,
160432,160432 - 16 GRUPO DE ARTILHARIA DE CAMPANHA AP,,
160433,160433 - 19 BATALHAO DE INFANTARIA MOTORIZADO,,
160434,160434 - 2 BATERIA DE ARTILHARIA ANTIAEREA,,
160435,160435 - 7 REGIMENTO DE CAVALARIA MECANIZADO,,
160436,160436 - 22 GRUPO DE ARTILHARIA DE CAMP.AUTOPROPULSADO,,
160437,160437 - 8 REGIMENTO DE CAVALARIA MECANIZADO,,
160438,160438 - COMANDO 2 BRIGADA DE CAVALARIA MECANIZADA,,
160440,160440 - 23 BATALHAO DE INFANTARIA,,
160441,160441 - 28 GRUPO DE ARTILHARIA DE CAMPANHA,,
160443,160443 - 63 BATALHAO DE INFANTARIA,,
160444,160444 - COMANDO 14 BRIGADA INFANTARIA MOTORIZADA,,
160445,160445 - HOSPITAL DE GUARNICAO DE FLORIANOPOLIS,,
160446,160446 - 62 BATALHAO DE INFANTARIA,,
160447,160447 - 10 BATALHAO DE ENGENHARIA DE CONSTRUCAO,,
160448,160448 - 5º BATALHAO DE ENGENHARIA DE COMBATE BLINDADO,,
160450,160450 - 14 REGIMENTO DE CAVALARIA MECANIZADO,,
160453,160453 - 19 CIRCUNSCRICAO DE SERVICO MILITAR,,
160454,160454 - 28 BATALHAO DE CACADORES,,
160455,160455 - 20 GRUPO DE ARTILHARIA DE CAMPANHA LEVE,,
160456,160456 - 22 BATALHAO LOGISTICO LEVE,,
160457,160457 - BASE DE ADMINISTRACAO E APOIO DO IBIRAPUERA,,
160460,160460 - 6 CIRCUNSCRICAO DE SERVICO MILITAR,,
160462,160462 - COMANDO DA 12 BRIG.DE INFANT.LEVE (AEROMOVEL),,
160466,160466 - COMANDO 11 BRIGADA INFANTARIA LEVE (GLO),,
160468,160468 - ESCOLA PREPARATORIA DE CADETES DO EXERCITO,,
160469,160469 - 2º GRUPO DE ARTILHARIA DE CAMPANHA LEVE,,
160470,160470 - 12 GRUPO DE ARTILHARIA DE CAMPANHA,,
160471,160471 - 37º BATALHAO DE INFANTARIA LEVE,,
160472,160472 - 5 BATALHAO DE INFANTARIA LEVE,,
160473,160473 - 2 GRUPO DE ARTILHARIA ANTIAEREA,,
160474,160474 - 4  BATALHAO DE INFANTARIA LEVE,,
160476,160476 - 22.DEPOSITO DE SUPRIMENTO,,
160477,160477 - 2 BATALHAO DE ENGENHARIA DE COMBATE,,
160478,160478 - 13º REGIMENTO DE CAVALARIA MECANIZADO,,
160479,160479 - 6 GRUPO DE LANCADORES MULTIPLOS DE FOG/CIF,,
160480,160480 - 5 CIRCUNSCRICAO DE SERVICO MILITAR,,
160482,160482 - COMANDO/1A BRIGADA DE INFANTARIA DE SELVA,,
160484,160484 - 2 BATALHAO DE POLICIA DO EXERCITO,,
160485,160485 - 4 CIRCUNSCRICAO DE SERVICO MILITAR,,
160486,160486 - 3 CENTRO DE TELEMATICA DE AREA,,
160487,160487 - CENTRO DE PREPARACAO OFICIAIS RESERVAS/SP,,
160488,160488 - COMANDO DA 2  REGIAO MILITAR,,
160491,160491 - COMISSAO REGIONAL DE OBRAS/2,,
160494,160494 - 21.DEPOSITO DE SUPRIMENTO,,
160495,160495 - HOSPITAL MILITAR DE AREA DE SAO PAULO,,
160497,160497 - 2 INSPETORIA DE CONTABILIDADE E FINANCAS,,
160498,160498 - 2º BATALHAO DE INFANTARIA LEVE,,
160499,160499 - 14 CIRCUNSCRICAO DE SERVICO MILITAR,,
160501,160501 - MUSEU HISTORICO DO EXERCITO FORTE COPACABANA,,
160502,160502 - DEPARTAMENTO DE ENGENHARIA E CONSTRUCAO,,
160503,160503 - DEPARTAMENTO DE EDUCACAO E CULTURA DO EXERCIT,,
160504,160504 - COMANDO LOGISTICO - GESTOR,,
160505,160505 - DEPARTAMENTO-GERAL DO PESSOAL-GESTOR,,
160507,160507 - ESTADO-MAIOR DO EXERCITO-GESTOR,,
160508,160508 - GABINETE DO COMANDANTE DO EXERCITO - GESTOR,,
160509,160509 - SECRETARIA DE ECONOMIA E FINANCAS-GESTOR,,
160510,160510 - SECRETARIA-GERAL DO EXERCITO-GESTOR,,
160512,160512 - 20 REGIMENTO DE CAVALARIA BLINDADO,,
160513,160513 - PARQUE REGIONAL DE MANUTENCAO DA 9 RM,,
160514,160514 - COUDELARIA DE RINCAO,,
160515,160515 - COMANDO DA 2A BRIGADA DE INFANTARIA DE SELVA,,
160517,160517 - 3 COMPANHIA DO 63 BATALHAO DE INFANTARIA,,
160518,160518 - BASE DE AVIACAO DE TAUBATE,,
160520,160520 - 23 BATALHAO LOGISTICO DE SELVA,,
160521,160521 - 2A COMPANHIA DE INFANTARIA,,
160522,160522 - 28 BATALHAO LOGISITICO,,
160523,160523 - CENTRO DE PREP. DE OFICIAIS DA RESERVA DE BH,,
160524,160524 - 15 BATALHAO LOGISTICO,,
160525,160525 - ESCOLA DE FORMACÃO COMPLEMENTAR DO EXERCITO,,
160526,160526 - 3 COMPANHIA DE ENGENHARIA DE COMB. MECANIZADO,,
